Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
25,543;88,0426;86,2146;79,4333;65,24554;72,1313;85,1511;76,20987;75,559;73,21471;72,347;70,68151;67,77319;68,88594;100,26286;88,01861;147,2411;99,3022;220,82646;78,11935;69,73706;65,40675;65,90671;74,89237;76,13199;69,64027;67,81174;67,90485;75,79493;63,52181;95,0397;93,0907;105,56949;160,05762;90,90604;77,11767;185,38071;84,29542;67,47083;96,33989;93,8812
25,613;88,8196;86,3985;79,3237;65,21696;72,3403;85,9111;76,19715;76,066;73,44688;72,0903;70,9687;68,30835;69,04461;100,27857;88,13717;146,6483;99,31647;220,82222;77,75687;69,69993;65,83054;65,88799;75,30373;75,97962;69,17056;68,0077;67,70193;75,9593;63,22971;95,2482;93,2898;104,84169;160,15616;90,53321;77,70404;185,56264;84,78484;67,56691;96,55302;94,0963
25,684;89,2242;86,0575;78,6468;65,14391;72,3479;85,4457;75,79842;75,7541;73,32623;71,9505;70,43014;68,32593;69,36477;99,77161;87,62527;145,9214;99,72507;220,70187;77,65146;69,77419;66,20183;66,07426;75,49335;75,86909;69,06323;67,96307;67,72012;75,59959;62,94418;95,05;93,3294;104,73367;160,03912;90,57005;77,94692;185,11429;84,77821;67,49986;96,7392;94,2339
25,755;88,9351;86,2086;78,3965;64,95211;71,9223;84,9764;75,89054;75,235;73,18993;71,6461;70,46273;68,49556;69,16431;99,35732;87,44829;145,2161;99,743;220,47017;77,63773;69,40089;66,30682;66,42621;75,61143;75,60115;69,26674;68,05053;67,66445;75,56963;62,71478;94,6422;93,6441;104,4279;160,14815;90,3494;78,36029;184,35263;85,01532;67,46154;96,72535;94,5917
25,8259984;87,957;85,8603;78,1374;65,06841;71,8376;84,2167;75,78165;73,9777;72,9285;71,3567;70,6657;68,62635;69,95765;99,0425;87,43488;144,7048;99,93331;220,86691;77,69518;69,5579;65,98135;66,23214;75,64245;75,67995;68,97131;67,98769;67,24085;75,5681;62,72353;94,9677;93,4268;104,39525;160,3773;90,1946;78,15314;184,51721;84,95953;67,31698;96,74859;94,4972
25,896;87,6469;85,2386;77,9371;65,15124;71,2376;83,9125;75,30661;73,6598;72,86431;71,0757;70,24847;68,28149;69,68605;98,61196;87,09303;144,8569;99,96114;221,00949;77,42374;69,36002;65,91008;66,33011;75,37084;75,29102;69,22317;67,95896;67,17365;75,46774;62,32244;94,4535;93,5772;103,94645;160,01689;90,224;78,09014;184,35776;84,78678;67,46212;96,52859;94,4157
25,967;87,8934;85,5799;77,9734;65,13462;71,0982;83,9527;74,984;73,3493;72,52996;71,29;70,30881;68,25541;69,99379;98,49839;87,23583;144,7552;99,66911;221,15906;77,9229;69,75851;65,91391;66,18596;75,44634;75,35467;68,92455;67,82919;66,89998;75,53303;62,51822;94,8479;93,2928;104,15595;160,09555;90,1386;78,00728;184,2608;84,89048;67,53294;96,65922;94,5702
26,0379984;87,5592;85,3372;77,6831;65,08209;71,2541;83,9612;75,28638;73,0298;72,95673;71,0165;70,13262;68,33984;70,00226;98,63679;87,24189;144,9447;99,83852;221,49489;77,68399;69,5906;65,84647;66,34977;75,47388;75,39127;69,4798;67,80662;66,96784;75,51971;62,57748;94,9152;93,2481;104,36455;160,12527;90,25861;78,16572;184,18608;84,91117;67,57359;96,97945;94,6564
26,109;87,6085;85,4998;77,7052;65,14415;71,1624;83,6851;75,10002;72,9197;73,22324;70,8427;70,30655;68,3354;70,00508;98,61589;86,99178;145,2092;99,87878;221,3985;77,93156;69,70402;65,938;66,36599;75,40614;75,5934;69,27843;67,58451;66,98315;75,35509;62,59828;94,6628;92,7425;104,40256;160,46365;90,35683;78,06724;184,16216;84,8859;67,44209;96,94474;94,7178
26,179;87,6498;85,3177;77,7168;65,22135;70,9003;83,4505;74,88495;72,7631;73,18037;70,929;70,06744;68,24169;70,34048;98,75143;86,81912;145,0116;100,02232;221,44969;77,9324;69,49863;65,89871;66,66927;75,35723;75,48774;69,38735;67,53219;66,70547;75,39298;62,47115;94,6553;93,0341;104,30316;160,27565;90,23274;78,1644;184,2735;84,73648;67,46996;96,88025;94,6698
26,25;87,649;84,8986;77,8335;65,38554;71,2446;83,3483;74,87994;72,7224;73,27727;70,7555;70,26524;68,15321;69,83117;98,81339;87,05452;145,1223;99,73524;221,64844;77,72813;69,65633;65,86043;66,46802;75,37765;75,31951;69,45112;67,31828;66,81659;75,29595;62,49257;94,7284;93,4277;104,21107;160,68672;90,42195;78,063;184,31087;84,62387;67,4119;96,64135;94,5225
26,321;87,1694;84,5486;77,6185;65,34962;71,0947;83,1635;74,86915;72,539;73,33801;70,8583;70,11745;68,13273;69,65387;98,75661;86,89268;144,8902;99,92385;221,44044;77,76722;69,76669;65,96739;66,60062;75,10241;75,17057;69,71679;67,53783;66,92016;75,36354;62,48319;94,7848;93,1753;104,2564;160,46602;90,48223;78,20808;184,00391;84,88956;67,47837;96,76184;94,4593
26,3919984;87,3451;84,5977;77,5457;65,23112;70,9048;82,8948;74,87743;72,8472;73,29433;71,0523;70,24879;68,16789;69,98137;98,89607;86,97577;144,7058;100,05185;221,51411;77,92163;69,98876;66,09734;66,61311;75,42529;75,08583;69,60521;67,42113;66,99579;75,13467;62,49335;94,9748;92,842;104,32393;160,24979;90,31683;78,13488;184,19145;84,89185;67,42323;96,87027;94,4629
26,462;87,2014;84,5653;77,4367;65,26607;71,1674;82,7853;74,77587;72,45;73,15783;70,7396;70,14908;68,00966;69,91022;98,69804;86,62267;144,8905;99,51116;221,30437;77,82467;69,57118;65,87933;66,19157;75,45425;75,10783;69,62328;67,42396;66,84786;75,2212;62,58546;94,7894;92,8569;104,35488;160,50555;90,13488;77,72231;184,27277;84,68378;67,24818;96,77629;94,448
26,533;87,0801;84,9585;78,1719;65,2817;71,5474;83,6488;75,5238;73,6767;73,49908;71,3118;70,46208;67,84698;69,29757;99,17768;87,3968;146,0543;99,51229;221,19826;77,8534;69,18494;65,8309;65,99844;75,28759;75,68518;69,86823;67,58297;67,12841;75,14388;62,48366;94,8504;92,7702;104,08934;160,52928;90,34196;77,89265;184,12064;84,8659;67,36488;96,66488;94,3006
26,6039984;87,3316;85,9397;78,7369;65,23626;71,997;84,8917;76,04105;74,8657;73,1818;71,8604;70,82317;67,89007;69,01694;99,72196;87,84855;147,0294;98,99647;221,1548;77,90536;69,08958;65,58696;65,38689;74,94603;76,20682;69,54038;68,0218;67,64915;75,68126;63,1975;94,7762;93,0326;105,48498;160,14932;90,44112;77,3452;185,03468;84,57494;67,39333;96,82142;93,7298
26,675;87,9503;85,9526;78,9184;64,9184;71,4812;85,3534;76,05049;75,3244;73,22446;72,2181;70,35851;67,87307;68,67532;99,82393;87,93163;146,5002;98,91622;220,49588;77,54161;69,13726;65,59511;65,52044;74,96455;75,77641;69,38735;68,16799;67,52029;75,40835;63,15262;95,0376;93,26;105,14929;159,97211;90,37098;77,26366;185,05299;84,41534;67,6151;96,42866;93,7172
26,745;88,5263;86,1937;78,6406;65,04105;71,7188;85,7209;75,89265;75,5107;72,93703;71,9255;70,09325;68,10703;68,75212;100,00571;87,62614;145,7977;99,29246;220,51985;77,34812;69,15361;65,94096;65,67145;75,01234;75,51659;68,97131;68,14696;67,73386;75,47184;62,71681;94,7323;93,1811;104,65256;159,79649;90,24112;77,50787;184,80855;84,51183;67,58607;96,24158;94,0307
26,816;89,1892;85,9028;78,0884;65,07574;71,6597;85,3064;75,69339;75,5138;72,92748;71,7231;70,25686;68,29385;68,95878;99,60875;87,03419;145,1444;99,74061;220,28015;77,24461;69,48842;66,26989;66,30421;75,26891;75,41561;69,15462;68,11105;67,5061;75,60855;62,71759;94,5589;93,2478;104,29023;159,86137;90,28446;77,94705;184,56532;84,69772;67,23948;96,32217;94,1134
26,887;88,3666;85,5145;78,0419;65,02785;71,5744;84,8554;75,54153;74,2312;72,77696;71,3464;70,1465;68,52493;69,3642;99,07661;87,32064;144,5543;99,68578;220,63495;77,6297;69,60184;66,20023;66,59344;75,48322;75,42265;69,10308;68,08669;67,20559;75,48797;62,65223;94,6706;93,4938;104,1122;160,0186;90,16205;78,08273;184,30232;84,80805;67,53207;96,23994;94,3151
26,9579984;88,2115;85,2121;77,9584;65,11922;71,2246;83,9575;75,49875;73,8714;72,72781;71,2293;70,21039;68,35278;69,60079;99,01447;87,20727;144,7308;99,5154;220,72734;77,26785;69,38998;65,72282;66,61623;75,53055;75,42841;68,93465;67,80277;67,08361;75,25423;62,50977;94,5922;93,4049;103,8558;159,83177;90,09023;78,1358;184,23492;84,93312;67,45312;96,45442;94,4599
27,028;87,5908;84,9248;77,7709;65,09602;70,79;83,4271;75,11524;73,3538;72,49218;71,053;70,12391;68,07438;69,73122;98,55447;86,97663;144,3462;99,23439;220,77104;77,53886;69,66417;65,71529;66,3922;75,15495;75,28651;69,15622;67,3347;66,74406;75,22171;62,31665;94,6557;93,179;103,95232;159,80397;90,30624;78,10483;183,99048;84,5563;67,29753;96,64314;94,2463
27,099;87,6161;84,9241;77,4412;64,84632;70,8742;83,2282;74,99923;73,37;72,6362;70,7495;69,93966;68,03825;69,47939;98,51268;86,8598;144,6365;99,49972;220,90262;77,61195;69,56369;65,59239;66,5323;75,22839;74,85846;69,42295;67,36522;66,80284;75,34972;62,43863;94,6723;92,6795;103,8861;159,83412;90,13265;78,24236;184,09378;84,65085;67,36778;96,39172;94,0869
27,1699984;87,4033;84,7569;77,7703;65,33081;71,0155;83,1626;74,90364;73,2207;72,76356;70,524;70,35076;68,18528;69,88538;98,695;86,98486;144,6073;99,53249;220,97902;77,72645;69,62943;65,66391;66,47051;75,44587;74,87018;69,19979;67,27802;66,63895;74,98285;62,43769;94,7287;92,9272;104,18143;160,17326;90,03255;77,94017;184,32283;84,6169;67,4029;96,38159;94,3336
27,241;87,2478;84,938;77,6568;65,03249;71,197;82,8835;74,88187;73,1173;73,13061;70,5664;70,21684;67,97797;70,0638;98,96625;86,85287;144,8021;99,6191;221,14557;77,72285;69,57289;65,69367;66,26334;75,20861;75,04382;69,3491;67,19031;66,90996;75,10855;62,41204;94,7713;93,0758;104,13689;160,24957;90,40837;77,87677;184,25836;84,48383;67,38316;96,4647;94,4674
27,311;87,3047;84,4626;77,3985;65,28512;71,012;83,0214;75,10869;72,6813;73,43226;70,4607;70,64311;68,23048;70,06155;98,70322;86,93813;144,6991;99,06372;221,15082;77,83312;69,71288;65,79582;66,17972;75,26607;75,02145;69,46227;66,98359;66,75427;74,99847;62,31259;94,6152;92,9662;103,84653;160,26155;90,15814;77,94586;184,15947;84,59106;67,43687;96,4641;94,5012
27,382;87,1433;84,3128;77,5591;65,15074;71,0291;82,7062;74,91232;72,3078;73,32684;70,5963;70,3727;68,14954;69,99097;98,6991;86,63739;144,6533;99,25671;221,17303;77,6768;69,39577;65,57473;66,11857;75,20133;74,97602;69,31509;67,1031;66,67509;74,72324;62,56247;94,7674;93,0033;104,11572;160,27298;90,43461;77,91582;183,91063;84,74323;67,44441;96,59116;94,4669
27,453;87,2587;84,4295;77,2271;65,29684;70,9373;82,7051;75,08364;72,6318;73,66443;70,9034;70,3414;68,20441;70,083;98,9809;86,79879;144,6576;99,5219;221,2814;77,90093;69,42882;65,88575;66,117;75,16429;75,06184;69,44368;67,51475;66,96606;75,00384;62,40438;94,7805;93,0024;104,03214;160,35164;90,31516;78,03481;184,01099;84,87161;67,11466;96,67486;94,4858
27,5239984;86,8866;84,1236;76,853;65,4493;70,9799;82,747;75,10021;72,2226;73,40849;70,7813;70,62955;68,43296;69,77188;98,63018;86,65989;145,1216;99,7577;221,3653;77,66181;69,00817;65,77112;66,2805;75,30326;75,18266;69,36876;67,5822;66,83389;75,22222;62,50946;94,6989;93,2834;103,90465;160,48996;90,23032;78,12204;183,89767;84,84006;67,32424;96,81099;94,4276
27,594;86,8011;85,0376;77,6689;65,06206;71,4431;83,8846;75,72134;73,7793;72,98598;71,5854;70,32688;67,93335;69,09938;98,87179;87,46992;146,1002;99,42229;221,16255;77,76405;69,02623;65,58758;65,80936;75,15495;75,4423;69,22423;67,67761;67,19184;75,01562;62,362;94,1585;93,1065;104,10763;160,36885;90,09824;77,95724;184,39706;84,89002;67,06125;96,5216;94,228
27,665;87,4888;85,8906;78,6066;65,15319;71,5915;85,074;75,70977;74,9804;72,85781;71,8573;70,22588;67,74768;68,47092;99,52071;87,67806;146,7721;99,01229;220,85493;77,72687;68,86716;65,47468;65,59937;74,76195;76,05752;69,42455;68,00616;67,47904;75,55607;63,08382;94,3606;92,7175;105,282;160,03291;90,21526;76,90761;184,66301;84,25517;67,45022;96,36253;93,5931
27,736;88,0906;85,97;78,8202;64,95529;71,2722;85,4932;75,73386;75,4361;72,78996;72,1698;70,20587;67,82245;68,61095;99,75304;87,86932;146,1857;98,95917;220,50038;77,40431;69,08753;65,53977;65,57847;75,11048;75,74468;69,02604;68,05334;67,62032;75,60292;62,7817;94,494;92,8645;104,95181;159,73749;90,3241;77,17207;185,06642;84,36413;67,36836;96,35344;93,6729
27,807;88,3995;85,9537;78,6106;65,05913;71,3469;85,4927;75,52631;75,2414;72,8576;71,6436;70,09648;67,83772;68,60531;99,31947;87,41584;145,2966;99,19469;220,4482;77,33819;69,16792;65,92984;66,01529;75,30389;75,4524;68,86451;68,03104;67,33777;75,46954;62,62001;94,0348;93,0661;104,59235;159,80119;89,94009;77,46764;184,63443;84,42175;67,35007;96,16979;94,1762
27,8769984;89,2971;85,6538;78,1105;64,92451;71,5303;85,0754;75,47697;74,8857;72,91956;71,3551;69,7596;68,27377;69,05308;99,21197;87,33059;145,0238;99,5113;220,33383;77,54182;69,7156;66,33325;66,39376;75,67046;75,27335;69,2237;67,87997;67,07341;75,42448;62,54339;94,2528;93,4177;104,00026;159,56905;89,90233;78,15367;184,47131;84,61415;67,25602;96,09354;94,16
27,948;88,6313;85,7311;78,2719;65,23186;71,4802;84,4854;75,24147;74,0264;73,31952;71,4732;70,13068;68,28207;69,57651;99,09571;87,06837;144,5703;99,87482;220,51186;77,56126;69,86955;66,11907;66,80998;75,60732;75,37198;69,22636;67,74019;66,96629;75,37148;62,40735;94,5195;93,0201;103,88049;159,65189;89,95814;78,05109;184,39536;84,65108;67,43454;96,13658;94,2779
28,019;87,8677;85,5326;77,8836;65,12436;70,8997;83,8421;74,91771;73,3625;73,15031;70,7807;70,09616;68,13872;69,5528;98,93768;86,98788;144,4951;99,50141;220,3176;77,40706;69,96764;65,93417;66,4961;75,55413;75,14515;69,4017;67,56886;66,87935;75,25806;62,44707;94,8046;93,0813;103,90138;159,66801;90,22903;78,25215;183,97046;84,89368;67,58346;96,59041;94,5445
28,0899984;87,7029;84,9854;77,721;65,02052;71,0797;83,3455;74,99961;73,0875;72,94576;70,6112;70,10036;68,12114;69,63862;98,58357;86,69321;144,1994;99,19158;220,50662;77,55788;69,9111;65,74036;66,52137;75,46851;74,88749;69,07705;67,23006;66,86494;75,3213;62,5437;94,8071;92,8883;103,8187;160,1196;90,14642;78,02965;183,79146;84,57174;67,42119;96,2468;94,4734
28,16;87,3493;84,6148;77,501;64,87686;70,7363;82,8827;74,82405;72,9008;73,07881;70,5442;69,96063;67,95363;69,84415;98,37857;86,91129;144,4772;99,29147;220,61348;77,60752;69,41008;65,60561;66,25803;75,26163;74,9845;69,25823;66,97691;66,64338;75,16103;62,38374;94,6259;92,7129;103,72179;159,83359;90,02735;77,93527;183,87643;84,67657;67,54195;96,22163;94,5023
28,231;87,3552;84,7018;77,5928;65,1268;71,0241;82,9212;74,96762;72,814;73,14442;70,5651;70,05421;68,05912;70,18295;98,45536;86,66638;144,5503;99,2813;221,04344;77,56971;69,61955;65,59573;65,98534;75,2045;74,89397;69,27524;67,1721;66,87225;75,0384;62,45567;94,9791;92,9138;103,77168;160,07716;89,98772;78,23627;183,75555;84,6257;67,22438;96,18916;94,2323
28,302;87,086;84,5949;77,3319;64,99805;70,8456;82,7093;74,80362;72,7065;72,96404;70,8402;69,76767;68,07825;69,58837;98,57107;86,83773;144,4506;99,14651;221,13008;77,53633;69,48229;65,83461;65,96848;75,3786;75,01353;69,44368;67,26212;66,77135;75,17127;62,3939;94,9092;92,8597;103,80395;160,1118;89,99628;78,05625;183,86349;84,58752;67,4029;96,39634;94,3223
28,373;86,8158;84,4295;77,192;65,10579;70,9609;82,78;74,73637;72,3934;73,04895;70,7707;70,10423;68,0425;69,74082;98,33678;86,52834;144,3305;99,16261;220,69188;77,47444;69,24046;65,74914;65,80593;75,14767;74,89867;69,33422;67,1385;66,52517;74,82975;62,32322;94,8716;92,5927;103,49961;159,94206;90,00819;77,88167;183,17802;84,54544;67,29057;96,26556;93,9493
28,4429984;86,8293;84,2814;77,2421;64,85927;70,8988;82,6761;74,73829;71,9004;73,26671;70,6115;70,23201;67,9575;69,54771;98,745;86,55257;144,0906;99,09155;220,94957;77,39037;68,76839;65,65403;65,79501;75,30991;74,65831;69,34804;67,14081;66,63362;74,93164;62,13761;94,4734;92,544;103,55303;159,94977;89,9267;77,71343;183,32722;84,50406;67,12308;96,25812;94,0581
28,514;86,9389;84,1968;77,1804;64,95773;70,9729;82,6669;74,8784;72,1113;73,37701;70,6028;70,20975;68,22005;69,57877;98,58821;86,69883;144,3403;99,4278;221,11685;77,54034;68,98672;65,66441;65,72762;75,09813;74,90858;69,14452;67,49192;66,88556;74,79134;62,37389;94,3227;92,6478;103,87043;160,09245;89,90214;77,86366;184,08742;84,51755;67,06096;96,26095;94,0408
28,585;86,6511;84,3344;76,9468;64,83362;70,8361;82,7248;74,80825;72,0739;73,14503;70,6667;70,04098;68,09023;69,55618;98,76321;86,61359;144,1442;99,41396;221,04295;77,41191;69,09469;65,49321;65,64961;75,16746;74,84908;69,21892;67,68736;66,76979;74,86175;62,22268;94,3113;92,5957;103,90609;160,11201;89,92279;77,73434;183,96043;84,53619;67,01422;96,43745;94,0959
28,6559984;86,2617;83,8387;76,6636;64,78329;70,6381;82,6277;74,89246;72,0264;73,19947;70,895;70,13391;68,25812;69,57538;98,67554;86,88057;144,1161;99,44221;221,30836;77,53506;69,13216;65,70504;66,07551;75,30722;75,07249;68,8847;67,91562;66,76048;74,75755;62,30196;94,4862;92,7808;103,84156;160,09758;90,04149;78,0413;183,8044;84,67086;67,07315;96,69407;94,2406
28,727;86,8601;85,2201;78,0736;65,00636;71,1764;84,0439;75,40355;73,6786;72,76681;71,0642;70,02905;67,74401;68,35516;98,89;87,83817;146,084;99,0072;220,84795;77,55872;69,07289;65,48308;65,91232;74,98496;75,56564;68,76993;67,80713;67,12065;75,00512;62,40641;94,4567;92,6761;104,48197;159,98343;89,83814;77,56029;183,93748;84,66469;67,3672;96,60605;94,0575
28,797;87,1298;85,5155;78,5896;64,79575;71,3559;84,6671;75,45847;74,5228;72,77636;71,2885;69,83607;67,60896;68,38509;99,41268;87,791;146,371;98,75473;220,46542;77,39375;69,32493;65,29805;65,57473;74,61475;75,55157;68,82253;68,08772;67,51585;75,38223;62,87334;94,0521;92,3303;104,96669;159,58177;90,25116;77,06738;185,04689;84,15548;67,44354;96,03545;93,4193
28,868;88,1774;86,2362;78,5945;64,89543;71,2326;85,5374;75,78763;75,2686;72,85395;71,467;70,10519;67,96619;68,40993;99,86893;88,23367;145,8146;99,18311;220,17029;77,35403;69,9547;65,70739;65,92325;74,78601;75,6199;68,8135;67,88074;67,4094;75,66001;63,05973;94,1904;92,5723;104,89694;159,4613;90,05396;77,13157;184,99243;84,22168;67,66531;95,95889;93,572
28,939;89,2137;85,7861;78,576;65,29172;71,5153;85,702;75,49181;75,6601;72,59029;71,5981;69,83124;68,04443;69,16714;99,82143;87,48897;145,2873;99,15301;220,31087;77,32467;69,88147;66,24543;66,39938;74,87354;75,55626;68,839;67,55245;67,36815;75,45443;62,89351;94,3606;92,9893;104,41418;159,66844;90,30624;77,6634;185,12137;84,62181;67,75994;96,19273;94,1805
29,0099984;89,2689;85,7036;78,1846;65,27975;71,41;84,868;75,15359;74,8518;72,79362;71,3112;69,94643;68,33424;69,53473;99,20464;87,3518;144,6707;99,20797;220,14157;77,42438;69,63726;66,31485;66,32855;74,87417;75,28075;69,41658;67,32854;67,08383;75,24194;62,49711;94,4358;92,8855;104,01959;159,58978;89,89842;78,00092;184,705;84,45501;67,57185;96,19884;94,2532
29,08;88,0219;85,1442;78,0292;64,93648;71,0802;83,6685;74,75352;73,742;72,71989;70,924;69,60406;67,89278;69,36364;98,82178;86,81999;144,499;99,05934;220,09239;77,34579;69,3205;66,2164;66,06178;74,77999;74,87613;69,48353;67,0572;66,73009;75,22734;62,37795;94,3082;92,6094;103,56883;159,70692;90,03107;77,91198;183,69353;84,53287;67,53846;96,08177;94,4085
29,151;87,4505;84,9206;77,7287;65,3054;71,0281;83,3891;74,62748;73,135;72,64554;70,3869;69,80187;67,90359;69,61321;98,37232;86,70229;144,2896;98,94942;220,08064;77,48479;69,24796;65,72913;66,0727;74,88287;74,53408;69,38257;66,94434;66,92104;75,05095;62,42377;94,4252;92,7248;103,55747;159,40413;89,76595;77,94454;183,41466;84,33932;67,27663;95,87146;94,2079
29,2219984;87,4716;84,4751;77,7488;64,84608;71,0802;82,8953;74,59279;72,9743;72,79585;70,3679;70,1778;68,09177;70,04687;98,68625;86,55171;144,5282;99,02642;220,42073;77,54964;69,33345;66,00605;66,20343;74,95932;74,97692;69,49787;67,10823;66,83588;74,92831;62,33589;94,445;92,754;103,6813;159,84438;89,70772;77,80225;183,52527;84,59803;67,42786;96,07075;94,2559
29,293;87,1298;84,6367;77,5047;65,16516;70,9975;83,0698;74,72307;72,7733;72,91448;70,324;70,1181;68,07883;69,73009;98,43803;86,8148;144,3544;99,13973;220,73134;77,47993;69,01022;65,8204;66,13947;75,14641;75,03642;69,1865;67,13055;66,8106;74,89119;62,23925;94,3933;92,7808;103,56661;159,90562;90,07925;77,99258;184,05031;84,62078;67,29637;96,08311;94,2831
29,363;87,2276;84,3863;77,2283;64,99389;70,6471;82,7034;74,56003;72,5839;73,07719;70,1788;70,23395;68,09447;69,52287;98,31411;86,47252;144,404;99,22111;220,9221;77,48965;69,07766;65,9212;65,94508;75,07771;74,76019;69,01063;67,49936;66,56842;74,83308;62,27975;95,0149;92,7951;103,72009;160,03848;90,1721;77,97167;183,42442;84,72676;67,30189;96,4221;94,2173
29,434;86,7998;84,1982;77,0748;64,92426;70,808;82,7214;74,74465;72,5598;72,76782;69,9483;70,03033;68,13543;69,36985;98,25697;86,52185;144,4295;99,18098;221,06992;77,68462;69,10593;65,8293;65,84368;75,25087;74,79427;69,01275;67,63196;66,77689;74,71121;62,18296;94,3337;92,5495;103,49635;159,87473;89,95479;77,67068;183,68816;84,44061;67,33295;96,35865;93,844
29,505;86,6675;84,2149;77,0037;65,06694;70,615;82,6125;74,65947;72,2392;72,45968;70,3203;70,08422;68,06086;69,76398;98,325;86,56556;144,1108;99,5284;220,96779;77,6899;69,37739;65,65637;65,87395;75,28268;75,01677;69,07652;67,91767;66,76025;75,07681;62,31869;94,5911;92,7059;103,84979;160,06712;89,81693;77,78319;183,83003;84,55745;67,1611;96,23667;93,9071
29,5759984;86,5011;83,8708;76,5018;64,67994;70,3188;82,6373;74,32819;71,8502;72,4026;70,4536;69,80865;68,07806;69,59232;98,35928;86,46733;143,8742;99,0154;220,78452;77,24018;69,12363;65,35116;65,79813;74,97911;74,60656;69,12487;67,71172;66,49634;74,72581;61,99765;93,9855;92,3702;103,39185;159,62173;89,56316;77,66684;183,63809;84,45753;67,08911;96,01802;93,6417
29,646;86,6751;83,9181;76,6624;64,82092;70,5985;82,5687;74,47697;72,0155;72,34917;70,3897;69,69345;67,94378;69,54771;97,99411;86,74946;143,7235;99,16954;220,83571;77,10013;68,84537;65,28928;65,69017;74,91516;74,5357;68,71148;67,60195;66,65424;74,60855;61,94981;93,8525;92,2454;103,61768;159,44357;89,29655;77,24275;183,4884;84,21859;67,14514;96,14686;93,6889
