Time;ROI1;ROI2;ROI3;ROI4;ROI5;ROI6;ROI7;ROI8;ROI9;ROI10;ROI11;ROI12;ROI13;ROI14;ROI15;ROI16;ROI17;ROI18;ROI19;ROI20;ROI21;ROI22;ROI23;ROI24;ROI25;ROI26;ROI27;ROI28;ROI29;ROI30;ROI31;ROI32;ROI33;ROI34;ROI35;ROI36;ROI37;ROI38;ROI39;ROI40
3,8909984;24,9684;24,9007;22,3676;27,1371;21,8677;29,2186;23,6483;23,1879;47,0433;29,8922;24,2246;120,4148;57,0525;33,2286;45,4526;48,0461;73,8295;62,33333;20,55302;105,5542;18,83794;21,722;74,4731;82,7102;25,6334;70,137;13,61898;90,9319;45,3975;72,5613;79,8231;22,78409;43,01977;21,83181;20,15235;61,3033;24,15091;17,29434;27,7599;27,97818
3,962;25,2996;24,0944;22,1422;27,0393;21,6421;29,1663;24,2779;23,0909;46,4861;29,7433;25,1116;120,7295;56,8989;33,0055;46,9957;48,6156;74,3331;62,197;20,97064;103,36;18,97418;21,50827;76,6861;84,8172;25,356;66,1234;13,50366;91,1948;45,4408;70,7397;80,2055;22,77038;43,06776;21,88316;19,73355;61,4601;24,34972;17,17533;28,19824;27,90207
4,033;25,3561;24,7503;22,0348;27,5436;21,0747;28,5132;25,3956;22,169;45,2104;29,6321;25,2565;120,9361;56,8927;32,5357;46,1181;48,1822;74,1803;61,91236;20,42733;98,7861;18,49247;20,42558;76,7623;85,412;25,5266;62,0805;13,35662;91,8769;45,2835;70,2918;79,8064;22,39211;42,79628;21,79665;19,89265;61,0852;24,33829;17,22758;27,95025;27,85014
4,1039984;25,0034;24,5677;22,0988;28,1981;20,9414;27,334;26,0881;22,5907;42,7806;29,7044;24,7564;121,7921;57,345;32,9391;45,7283;48,0283;73,6807;61,42372;20,24609;93,7483;18,46677;20,86271;78,1206;84,5975;24,6939;59,9087;13,01464;90,9977;45,1542;68,344;80,965;22,75287;43,06306;21,56186;20,10589;60,5893;24,36184;17,30131;27,96619;27,69342
4,174;25,2377;25,1254;22,6536;28,4212;20,7318;26,8171;27,0397;22,0068;40,8434;29,5377;24,9939;120,5506;57,8346;33,0127;46,0368;47,9609;74,4808;62,75181;20,31981;89,8549;18,04657;20,40406;78,5885;82,6679;24,4516;61,7569;13,22888;91,966;45,1919;67,0628;80,7589;22,37056;42,78869;21,42512;19,81244;61,2513;24,2027;17,08592;28,41704;27,93111
4,245;24,9212;25,1762;21,9722;28,3765;20,4692;27,879;28,0694;22,401;41,7414;31,1492;24,0904;121,1034;56,467;33,6911;47,2228;47,8877;74,362;62,72884;20,95099;90,3539;18,1812;20,71607;78,6206;83,016;24,255;70,0834;13,54779;91,0445;44,9248;66,5918;79,9942;22,55381;43,27929;21,608;20,18862;61,1516;24,26466;17,37591;27,97215;27,78539
4,316;24,6477;24,1477;22,1552;28,4188;20,9885;27,935;27,8275;22,0004;44,8885;32,6857;23,9419;120,193;55,9571;33,2005;46,7958;47,5924;73,9227;61,43845;20,26024;91,3382;17,73258;21,62933;77,1312;85,7376;24,2375;78,2036;13,46041;90,296;44,7892;64,8812;78,7951;22,59182;43,16802;21,47926;20,05705;60,4952;24,20407;17,47808;28,3244;27,74049
4,387;33,2575;30,5806;32,3469;29,9045;37,2737;50,2541;43,8229;46,4847;57,3002;40,2078;32,9077;119,6039;55,8865;34,9504;46,5327;47,6765;73,1496;61,40874;20,65716;93,1751;18,48419;21,80936;76,3913;84,549;25,8974;81,2949;13,51697;89,2355;44,6899;63,361;80,2301;22,58673;43,1211;21,37935;19,94719;61,4755;24,15582;17,25544;27,75633;27,42777
4,4569984;31,075;29,9906;32,2005;29,3484;34,2962;48,2836;39,8133;48,0143;56,4241;42,6545;31,6541;119,6119;56,4619;34,9634;45,8559;47,194;72,8423;60,54807;19,39544;99,2881;17,9438;21,30359;76,4136;84,7048;26,0712;79,4801;13,55467;87,5228;45,5271;63,766;78,9388;22,43182;41,78687;21,26753;19,57988;61,8974;23,88945;17,27837;27,43193;27,63986
4,528;30,2937;28,7095;29,7528;28,461;30,6596;42,0039;35,6246;42,9257;50,5064;37,61;27,9326;119,348;56,5675;34,7929;45,0294;47,3241;72,4107;60,25443;19,78559;100,4918;18,177;21,3142;77,4334;84,1731;27,101;75,0603;13,91328;87,6068;45,3091;63,9206;78,593;22,26254;41,61639;21,08279;19,99576;61,7077;23,66994;16,373;26,79789;27,64671
4,599;28,4669;28,2093;27,4517;28,1241;28,1098;37,915;31,9073;37,7507;45,7605;33,9791;26,4456;120,3366;56,6877;34,3716;45,2618;47,6996;73,0999;60,77678;19,93684;98,1281;18,03916;20,9791;77,9435;84,8815;25,9506;70,4119;13,68397;88,0579;45,1245;63,8642;79,4658;22,69501;42,48119;21,22735;19,76122;61,367;23,84326;17,08592;27,28359;27,4128
4,6699984;28,2558;26,4037;26,1914;27,3333;25,7383;34,4651;28,3525;34,851;41,5645;30,3364;24,1239;120,6277;56,9865;34,2029;45,8836;47,6375;72,3589;60,94532;20,34812;98,4101;17,97567;21,25897;76,8218;87,8868;25,5287;66,4647;13,75848;87,5445;43,9556;63,8422;79,9571;22,28775;42,65455;21,77805;20,25572;61,6381;24,50212;17,3164;27,84167;27,43769
4,74;26,7442;26,3051;24,5404;27,2258;24,6662;32,8362;26,3234;30,0147;37,6043;28,1433;23,1442;120,3941;57,4184;34,0027;46,1103;48,294;74,2581;61,72759;20,39924;94,8249;17,8167;21,17598;74,6288;86,4405;25,3363;63,0264;13,47549;88,8753;43,982;69,4489;80,0161;22,98629;43,11885;22,02642;19,90801;60,6181;24,42826;17,21132;28,23846;27,78413
4,811;26,1412;24,9154;22,9697;26,2827;23,0667;31,1677;25,0634;27,0358;36,2992;26,7056;21,433;121,3215;56,0011;33,7341;46,5889;48,3568;73,9573;62,06142;21,1823;95,1219;17,90378;20,68643;73,3514;82,0377;25,4299;59,643;13,69417;89,9662;43,8103;73,0993;80,5379;22,93064;43,28153;21,99274;20,40132;61,3297;24,36081;16,91147;28,69929;28,12119
4,882;25,2701;25,4514;22,8179;26,8339;22,2271;30,1688;24,4722;24,954;37,1259;25,7022;21,2652;120,2942;57,777;32,948;45,5452;47,9092;73,7194;61,87141;20,73912;96,4172;17,73234;20,86115;70,9653;80,2304;26,0962;62,0254;13,42737;91,522;44,7919;74,6234;80,5321;22,73158;43,70393;21,75609;20,05784;60,779;24,21825;16,9254;28,15475;28,05212
4,953;24,9747;25,6367;22,6075;27,17;21,0286;28,7349;25,0008;24,1192;41,7351;25,4854;20,7293;120,3481;55,8029;33,3187;45,9874;47,9695;73,8844;62,12384;20,6973;96,8399;18,03039;22,1663;70,6192;80,907;24,9304;68,4758;13,43646;91,5773;44,6421;74,9461;80,312;22,91288;43,26625;21,67628;19,74944;61,0171;24,6169;16,99855;28,23458;27,77331
5,0229984;24,8799;24,9084;22,1334;27,3164;21,2762;28,4584;25,4758;23,6315;45,6468;25,3984;20,7773;121,7794;55,7775;33,4405;46,3007;47,9141;73,8209;62,02622;20,96472;98,3641;18,21838;22,63182;70,8126;85,6044;26,0143;76,3688;13,35462;91,7967;44,4749;75,2326;80,2654;23,13427;43,04276;21,74977;20,0049;60,6681;24,23208;17,02003;28,33423;28,01822
5,094;25,083;25,1118;22,0178;27,517;21,4707;27,8472;26,0237;23,3218;46,2214;24,9636;21,2114;120,8298;56,3072;32,8368;46,6049;48,5648;74,7015;61,8387;21,16392;96,908;18,67527;22,08799;73,9099;90,0079;25,1743;80,3388;13,86028;90,6398;45,1972;75,0972;80,1753;22,98576;43,2298;21,7226;20,12164;61,5831;24,16726;17,18462;28,56747;27,79838
5,165;24,7543;25,1041;22,2164;28,1747;21,0461;27,4294;26,4032;22,8442;45,506;25,7358;21,1075;120,506;56,0395;33,0204;45,3293;47,9712;74,1099;61,20025;20,76574;94,5436;18,38402;22,54353;79,1724;85,4174;24,8693;79,1105;13,58882;91,392;45,1512;73,9521;80,0216;22,69788;44,04104;21,66549;19,78292;61,4948;24,14908;17,27286;28,60694;27,73923
5,236;24,7147;24,598;22,2113;28,2841;21,3328;27,4114;27,2831;22,9555;45,0085;25,038;20,817;119,6323;56,1632;34,0959;45,9308;47,5283;73,5131;61,74157;20,70173;93,6625;18,54397;21,10889;81,0127;81,1437;25,6637;77,5812;13,53693;89,9112;44,6269;72,8355;80,0195;22,74229;43,54147;21,77898;20,0233;61,9944;24,26329;17,38026;28,16607;27,95744
5,306;24,496;24,7175;22,188;28,0452;20,8185;27,2124;28,0996;22,6013;43,7075;25,2299;20,7883;119,7054;56,6736;33,2159;46,4466;47,9076;73,9003;62,52359;20,7256;96,5528;17,84499;21,14134;81,3162;80,1451;25,2519;72,7017;13,39543;88,6585;45,365;70,9947;79,6457;22,78501;43,20522;22,05991;19,99325;61,5922;24,47616;17,49376;28,20882;27,98269
5,3769984;25,0152;24,6827;22,3387;27,5612;21,4601;27,7307;28,8183;22,5598;40,7664;25,8212;21,687;120,4221;56,6166;33,1548;46,0766;48,446;73,343;61,45343;20,77081;100,2861;17,75321;20,94477;81,5635;84,0335;25,2237;69,3365;13,28543;88,2849;44,821;70,2284;79,1212;22,81844;42,84449;21,53935;20,22303;61,2405;24,34641;17,50479;27,86506;27,76934
5,448;32,858;29,6315;31,1362;28,9482;32,5594;40,0763;36,6165;26,4474;43,2141;27,2153;30,4869;119,7332;57,2767;34,5186;46,0286;47,8097;73,8816;62,13508;20,61914;101,8021;18,14699;20,56194;79,4614;87,3552;25,4575;64,4891;13,3839;88,225;44,5511;69,7287;80,4524;22,4953;43,0264;21,67442;20,04275;62,3394;24,07603;16,78636;27,95502;27,73327
5,519;31,8963;30,1257;33,3466;29,2832;35,1739;49,1396;40,1729;49,1294;59,5942;47,6389;32,5763;118,3396;56,8617;35,1937;44,4643;47,4973;72,5742;60,60649;19,7011;99,6291;18,37562;19,58783;76,8249;88,9555;26,9516;59,823;13,69217;85,9713;45,1454;66,7262;79,1142;22,36089;42,49647;21,33023;19,85837;61,4017;24,20773;16,9254;28,03545;27,72263
5,5889984;29,9418;28,6493;30,16;29,0015;30,8757;43,1823;35,5336;43,278;54,2909;43,6146;30,0145;118,7637;56,6657;34,6655;44,4003;47,1193;73,1967;61,2;19,69603;97,1911;18,00778;20,02122;74,0073;84,1607;26,6732;60,9628;13,58483;85,8507;45,3378;64,8206;78,5044;22,36703;41,91471;21,14623;19,93435;61,1448;23,99383;16,78316;26,67948;27,7147
5,66;28,7109;27,9589;27,8924;27,6523;27,5925;38,4589;31,3151;38,7265;49,717;38,4907;27,7696;120,8454;56,4709;34,0107;45,1251;47,9693;72,4007;60,79326;19,95733;92,8801;18,20813;20,15881;71,3189;81,1908;25,5946;65,3103;13,5438;88,4362;44,7131;64,7507;78,6353;22,54297;42,6102;21,3187;19,87545;61,5126;24,21424;16,76923;26,91659;27,45969
5,731;27,7463;27,0724;26,011;28,0902;25,9168;34,8298;28,6101;34,7111;46,2657;34,5738;26,0481;120,1571;56,7064;34,2491;45,5097;47,9884;73,3661;61,45793;20,35361;90,1468;18,14822;22,10796;69,3811;84,2503;25,4591;70,4606;13,49745;89,9744;44,069;63,3525;79,0539;22,7001;42,72937;21,95665;20,16969;61,5096;23,86601;17,10653;27,7112;27,79531
5,802;27,3257;26,0139;24,243;26,8627;24,3449;32,6238;26,2149;30,9479;42,7124;30,7433;23,9193;121,5709;55,9243;33,9082;45,8122;48,2745;74,1424;61,80724;20,9455;92,3982;17,90835;21,94259;68,4188;87,2485;24,7933;77,7074;13,6456;90,6774;43,266;62,4309;78,6709;22,47923;43,1755;21,51702;20,17353;61,1245;24,3751;17,28563;28,12064;27,5275
5,872;25,7429;25,0613;22,987;27,5739;23,0416;30,8196;24,6238;27,4119;39,7059;28,3717;22,7486;121,0995;55,354;33,1155;45,5811;47,7274;73,0872;62,25093;20,84432;93,9799;17,95566;22,75725;69,818;86,3952;24,2109;77,932;13,49811;91,8;42,3129;63,1734;79,6511;22,47401;42,97723;22,0547;19,92932;61,4974;24,33257;17,11988;28,49389;27,94626
5,9429984;25,6928;25,2783;22,5477;27,5065;21,9624;30,0006;24,7734;25,0453;39,2635;26,6427;21,5883;121,3478;55,1451;33,3621;45,5612;48,1095;74,1164;61,96604;21,16941;96,8246;18,07905;23,03526;75,8148;81,7589;23,9145;77,387;13,68286;91,8308;42,5568;63,0163;79,3653;22,8396;43,25855;21,58232;20,10073;61,8825;24,02824;17,71611;28,29699;27,94896
6,014;25,4206;25,1641;22,4698;27,2538;21,9654;29,1604;24,2307;23,9;40,4599;26,3034;21,2072;120,7514;56,096;33,0607;45,6201;48,0044;74,1224;62,22347;20,57182;103,8927;17,87858;22,28986;78,7472;80,9097;24,1695;74,5206;13,61544;91,2809;42,9675;65,7213;79,3285;23,01084;43,43427;21,832;20,18782;61,728;24,13445;17,23832;28,2748;27,81551
6,085;24,8791;24,4037;21,7406;27,4571;21,6737;28,8227;24,417;23,507;44,1304;26,6156;21,3117;121,8082;56,7199;33,3284;46,4219;48,3419;74,5504;61,7603;21,08978;108,2323;18,36265;21,8025;79,2857;82,2948;25,8879;71,6579;13,7383;90,052;43,1476;72,4021;79,9784;22,65543;43,35026;21,62474;19,90668;61,3739;24,44987;17,27025;28,31591;28,04977
6,1549984;24,8192;25,0721;21,7134;27,2697;21,1564;28,3796;24,5327;23,3237;47,6665;27,7645;20,9422;120,7419;56,0666;33,2295;46,3055;47,9634;73,9733;60,70312;20,71863;105,1829;18,26667;21,18034;80,755;84,3693;28,186;66,8092;13,57352;89,597;44,5284;74,689;78,8377;22,63349;43,23215;21,7546;19,93091;61,748;24,69418;17,52946;28,19258;28,30424
6,226;24,4694;25,0808;22,0835;27,9441;20,4536;27,7223;24,2831;23,1064;49,1483;28,4782;21,1488;119,9262;56,5172;33,3638;46,3263;47,9556;73,4828;60,98252;20,54246;99,4121;18,62216;20,50484;81,3615;85,5615;28,2683;63,8677;13,35507;88,159;44,4729;74,4578;79,1909;22,88166;42,85977;21,61693;20,08326;61,5389;23,97005;17,1135;27,87414;28,03697
6,297;24,6827;25,0362;21,8338;27,2397;21,3825;26,834;25,0279;22,8536;48,3612;29,3611;20,9948;121,1677;56,8673;33,3691;46,2973;48,302;72,8956;62,28789;20,4888;93,4888;18,59103;19,73167;80,3973;82,586;27,1493;63,6248;13,56487;88,5599;44,6727;74,9557;79,1482;22,81727;43,1894;21,86716;19,99629;61,3131;23,89356;17,25312;28,25261;28,28891
6,368;24,3721;25,1076;22,3546;27,3315;20,7789;26,6491;25,1364;23,043;47,3565;30,6498;20,5995;119,2832;56,0711;33,4234;47,154;48,2893;73,1263;61,29763;20,68779;88,2537;18,09956;20,02059;78,4093;82,2505;26,458;64,5471;13,24884;87,3943;45,4027;73,611;79,7473;22,53762;43,29607;21,69916;19,863;61,8178;24,00892;17,21132;28,03515;28,38016
6,438;24,8765;24,6137;22,4398;27,7;21,1569;26,9443;25,0671;22,6726;44,935;30,0592;20,7377;120,3526;55,6934;34,0402;45,592;47,8397;73,3953;62,20774;20,54077;90,1904;18,15711;21,4493;76,1292;83,0624;25,5611;66,1316;13,89421;88,2322;44,6138;73,3823;77,8664;23,00705;43,01603;21,73953;20,34573;61,4662;24,23882;17,26386;28,16697;27,47953
6,5089984;25,9334;25,5263;22,3642;28,0818;20,82;26,4195;25,8622;22,5504;43,0506;29,5495;20,6496;120,9389;56,8707;33,8268;46,1497;48,2976;73,461;61,64045;21,17829;96,3678;17,99135;21,80562;73,0435;84,6469;25,0159;74,5773;13,38456;87,6249;45,3894;72,8486;79,0198;22,8814;42,90434;21,37712;19,87055;61,5705;23,93792;17,05196;27,8095;27,30748
6,58;33,3127;30,713;32,8629;29,9849;36,603;49,7268;43,7181;49,7861;56,9216;45,391;34,4318;119,426;56,3168;34,8179;45,2912;48,0273;73,2359;61,11136;20,14639;98,7667;18,28619;21,69953;70,402;87,0061;24,7678;77,8969;13,27966;88,7947;45,602;71,089;79,6475;22,27273;42,53495;21,29563;19,90086;61,0652;23,84795;17,69724;27,93789;27,91145
6,651;29,9861;28,6196;30,8066;29,1385;31,6622;45,1911;39,1515;45,3783;53,535;42,2408;32,0319;119,7834;55,4173;34,6738;45,4193;47,8155;72,0565;60,60674;19,48183;98,392;18,0021;21,36037;67,2455;86,6906;25,4532;76,873;13,58084;89,8282;46,3159;69,8021;77,6828;22,44436;42,26977;20,79386;19,73422;62,1238;24,19767;16,73556;26,92285;27,25573
6,7219984;28,2305;28,3776;28,5375;28,0577;28,4506;39,8351;34,4051;39,453;49,3252;37,5199;28,5286;120,0933;56,8752;34,6491;45,5374;47,6598;71,8887;61,76105;19,87347;103,0831;18,02656;21,85367;68,1007;83,6733;25,6955;74,2967;13,49457;90,7025;46,5088;69,2035;78,0925;22,51855;42,15669;21,33284;20,14745;61,873;23,64205;17,15878;27,27718;26,85537
6,792;27,8622;27,055;26,4851;27,1085;26,6742;36,7662;31,0206;35,4591;44,5044;34,0318;27,0368;120,6907;56,1779;33,9807;46,0459;48,3939;74,0037;61,41573;20,2651;103,61;18,50457;21,87956;74,0693;84,2306;25,8029;71,3683;13,80927;91,5417;45,5148;67,0426;78,112;22,40334;43,27084;21,07274;20,02435;62,8403;24,21253;16,86067;27,7462;27,48927
6,863;27,1429;25,8802;24,7865;26,796;24,3699;34,2127;28,4288;31,198;40,6713;31,4346;24,829;120,2262;56,3602;33,897;45,8139;48,1803;73,8182;62,17728;20,48627;102,845;18,52384;21,43214;75,7521;84,9564;25,805;68,0749;13,6833;91,5026;44,9659;67,0071;78,7927;22,82341;43,3727;22,02437;20,1722;61,6237;24,15148;17,39971;28,09622;28,07628
6,934;26,3544;25,8095;23,7613;26,2871;23,4436;31,4429;25,7649;28,2207;38,8284;29,5455;23,0739;120,7678;56,4647;34,1439;46,2648;47,9769;73,1205;62,34482;20,93663;100,3604;18,08276;20,93292;76,3538;85,2056;25,6668;65,7917;13,72699;91,6554;44,3029;65,3922;78,2067;22,88898;42,75053;21,78046;19,77829;61,2948;24,48577;17,07141;27,91436;27,94608
7,005;25,7434;25,5904;22,9572;26,0564;22,4767;29,1196;24,1827;25,8144;36,4178;29,5654;21,7806;120,541;55,7702;32,61;46,0056;48,4884;73,1981;61,82822;20,87537;96,8859;17,78039;20,48081;76,8216;83,0368;25,3119;66,0751;13,39432;89,8912;44,4164;64,1628;78,7811;22,73328;43,10293;21,3574;20,08948;61,2205;24,33097;17,60987;28,22907;28,23932
7,0749984;25,7568;25,1863;22,1124;26,4102;21,5273;28,6072;23,9495;24,5262;35,8265;30,1274;21,2191;119,9855;56,1779;33,5775;46,1908;48,3133;73,9449;62,50737;20,9888;91,6856;17,61747;19,29891;76,8985;81,1967;25,3135;70,0269;13,62874;89,8766;44,1295;64,7901;78,4164;22,89067;43,31915;22,00763;20,03746;61,927;24,60569;17,49434;28,49151;28,12913
7,146;24,8698;24,5754;22,5361;26,2475;21,4687;28,2676;23,9988;23,636;39,1469;31,347;20,8835;121,6399;57,2304;33,6004;46,1294;48,2826;73,6731;62,42597;20,75348;91,9768;17,70306;19,76599;76,9465;83,3967;24,9001;70,783;13,6589;88,5189;43,7135;64,7844;78,5501;22,74308;43,26144;21,65693;20,3947;62,0632;24,20338;17,66821;28,74605;28,21659
7,217;24,7522;24,9349;22,2515;26,634;21,1273;27,4066;24,2819;23,0928;45,8925;31,2315;20,5805;120,1327;56,4416;32,9504;45,9109;48,0607;73,7166;61,66492;20,67892;97,3682;18,05262;19,80967;75,4079;86,0761;25,483;69,8538;13,82768;88,5727;44,1837;63,7507;77,0563;22,62487;43,45768;21,69042;20,018;61,8369;24,72768;17,59942;27,81591;28,08548
7,2879984;24,976;25,31;22,0198;27,3245;20,8526;27,2845;24,586;22,7925;48,6697;30,1255;20,4805;120,7741;56,8114;33,3405;46,4318;48,1798;74,0391;62,69114;20,81559;101,1475;18,4748;20,57816;75,0317;86,0483;27,0611;68,1959;13,34708;89,0192;43,3152;65,6298;78,2886;22,28866;42,98856;21,47795;20,0597;61,0525;24,1588;17,55327;28,05704;27,9605
7,358;24,7375;24,8196;22,1906;27,6716;20,3494;27,3278;24,435;21,9887;47,003;29,5171;20,7693;119,6791;56,2631;33,0511;45,6543;48,2409;72,9212;61,90187;20,67871;98,502;18,80966;21,49828;73,8066;84,7789;26,7731;68,2437;13,38456;88,2995;43,5981;69,2585;77,8444;22,48015;43,14974;21,74307;19,49517;61,8193;24,68115;16,91988;28,24575;27,76159
7,429;24,2453;24,3361;22,4276;27,3127;21,2627;27,5098;25,0216;23,0792;43,8007;29,1863;20,8867;120,0448;55,8797;32,86;46,0835;47,6393;72,9606;61,72335;20,53739;96,061;18,97332;22,81092;72,035;82,9841;25,7306;71,8759;13,3686;88,3013;43,6097;72,3504;77,8938;22,63845;42,62484;21,36614;19,73223;60,694;24,10129;17,40523;27,90423;27,85014
7,5;24,2027;24,278;21,9473;27,2211;20,4817;27,1204;25,0397;22,3761;41,5887;29,2844;20,7519;119,6886;56,6748;32,7727;45,7728;47,5943;72,7311;62,08939;20,65463;90,1376;18,531;22,93323;73,2741;82,189;24,9315;74,1388;13,27611;89,0597;42,5623;73,5954;77,2776;22,60684;43,28143;21,74846;19,8454;60,9961;23,92112;17,41597;27,97289;27,93093
7,571;24,2853;24,3619;22,631;27,0313;21,0271;26,5591;25,4232;22,6039;39,392;28,7763;21,1839;120,5176;55,5839;33,1155;45,0852;48,3774;73,4171;62,56654;20,61893;91,1614;18,06336;22,46615;74,3927;83,9385;23,9676;71,4755;13,44622;89,754;43,562;73,4603;77,8734;22,57275;42,96216;21,19107;19,99298;61,3477;24,27735;17,05254;27,96142;27,75221
7,6409984;24,5419;23,7597;22,5197;27,0103;20,8677;27,4091;25,1756;22,2905;39,0394;28,5259;22,9939;119,302;55,9593;33,3648;45,5452;48,0272;73,1151;62,14582;20,15484;99,5044;17,87426;22,16817;76,0899;84,643;23,9458;69,3109;13,35507;89,4426;43,6269;73,6294;77,0213;22,18025;42,9674;21,28074;19,77141;60,5548;24,06631;17,14311;27,8807;27,74355
7,712;32,1719;30,2623;33,0541;30,6108;36,994;50,8965;44,0358;50,6797;60,4231;45,3442;34,2481;120,1068;56,7962;35,5114;45,9857;47,2819;73,2275;61,33308;19,8722;101,0078;18,24185;21,39813;77,4676;85,5748;24,6334;69,4183;13,39477;89,7302;45,504;72,6138;77,4097;22,58503;42,64803;21,25805;20,2409;60,7646;23,93929;17,19681;27,42329;27,33922
7,783;29,74;29,8004;30,5112;29,8253;32,5033;45,4831;39,3255;45,3335;59,14;42,6916;31,9216;119,569;55,7386;34,47;45,1506;47,6598;72,8728;61,16055;19,7894;101,3505;17,57078;19,85117;75,6127;87,6486;26,3682;70,0464;13,34886;88,2294;45,8602;72,3429;76,6986;22,51424;42,01357;21,12967;19,67703;61,4586;23,99063;16,78636;26,86774;27,29324
7,8539984;28,2292;28,4601;28,0748;28,5255;29,1228;41,099;34,9017;40,6613;53,2222;38,5246;28,4934;119,8344;55,8978;34,332;45,9308;47,4838;72,437;61,24669;19,47423;100,5855;17,656;19,64181;75,1706;86,3725;28,4851;70,6304;13,80062;89,2197;45,9931;71,3429;74,8944;22,1813;42,08636;21,51312;19,94229;61,6584;23,9697;16,62119;27,18335;27,40595
7,924;28,0396;27,48;26,7927;27,8148;27,003;37,5234;31,9289;36,1946;47,0912;34,3044;27,3401;119,671;56,7685;34,1716;46,196;47,6491;72,4611;61,34582;20,2237;102,7606;18,01593;19,52886;74,6284;85,3651;27,3294;70,7279;13,62098;89,1052;45,3143;69,4064;76,5321;22,48642;42,84138;21,40577;20,29557;61,7956;24,29976;16,63948;27,15207;27,30875
7,995;27,2255;26,4671;24,5658;27,0164;24,7995;33,9851;28,6857;32,6809;42,3155;30,5685;24,4037;120,3721;55,5635;34,363;46,8256;48,2689;73,3559;61,35805;20,57668;102,7122;18,81942;20,06396;73,3056;83,7526;26,2322;70,9577;13,77689;88,4362;45,1373;69,7195;76,7206;22,9953;43,11159;21,38344;19,98729;61,4662;24,44747;17,3881;28,20941;28,28729
8,066;26,1357;25,7764;23,8448;26,5888;24,0832;30,2862;25,8742;28,9046;38,066;27,6346;22,9251;120,2359;56,0915;33,5832;46,5733;48,5707;73,6392;61,93808;20,97951;98,3944;18,59264;19,9429;72,7684;83,1747;25,221;70,2354;13,6059;88,9969;45,4829;66,4358;76,1257;23,08177;43,20842;21,94121;20,00357;61,9868;24,5954;17,42612;28,25067;28,03228
8,137;25,1121;25,0136;23,1308;26,106;22,215;29,6536;24,71;26,0015;35,6252;26,2053;22,0323;119,7778;55,524;33,2148;46,9083;48,904;73,9251;62,57928;20,93388;95,6611;17,93071;20,92387;72,3639;84,1781;24,8114;69,7538;13,6181;90,0264;44,8152;66,8702;75,1979;22,79323;43,02758;21,77581;19,82793;61,5978;24,45204;17,57562;28,03038;28,30243
8,2069984;25,767;25,4831;22,4605;25,8461;21,8531;29,0698;24,1935;24,0819;35,7504;26,2128;20,8325;120,3383;56,9345;33,3398;45,209;48,2505;73,4305;61,65543;20,87495;90,8345;18,08523;21,34602;71,1733;84,6118;23,7875;70,7505;13,34841;90,5829;44,3253;65,1876;75,6682;22,75666;42,96366;21,75163;20,21006;61,4293;24,37544;17,36313;28,30235;27,68206
8,278;24,5613;25,3013;22,1606;25,6245;21,3013;28,285;23,4284;23,6017;39,1296;25,3009;20,8577;119,0379;56,5697;33,1909;45,5405;47,4698;73,4806;61,3593;20,54013;87,4809;17,77557;22,08768;72,2686;84,3817;23,3321;70,3067;13,21446;89,9004;44,3919;64,8018;76,2907;23,32314;43,02587;21,98512;19,89583;61,0994;24,39808;17,2148;28,08549;27,87683
8,349;24,6102;24,0101;22,3818;26,0789;21,1739;28,628;24,4165;23,582;48,7739;24,866;20,6254;119,3559;56,0011;33,2746;46,0009;48,1862;73,5277;61,99725;20,56485;84,8345;18,10956;22,38378;73,8344;82,8237;23,5478;70,2047;13,41384;89,9398;43,2793;63,7943;76,5546;22,1664;43,01902;21,66512;19,70721;60,6818;24,31039;17,06763;28,08058;27,62976
8,4199984;24,378;24,5531;22,4259;26,2309;20,783;28,4541;24,2843;22,3765;51,9269;24,9349;20,8351;119,4567;57,4726;32,3584;45,6469;47,5218;74,1318;61,91311;20,56379;88,3913;17,95368;21,89454;73,7278;82,5828;23,3177;71,4401;13,41384;90,0686;43,1708;63,5468;76,4664;22,55055;43,09267;22,02623;19,80821;61,158;24,19893;16,98142;27,91406;27,99387
8,49;24,3152;24,4727;22,1762;26,6081;21,7739;28,8427;24,0198;22,6579;50,8633;25,1436;20,7874;119,671;55,6076;32,8096;45,2981;47,8726;72,3625;62,85543;20,40177;92,6284;18,0478;21,93292;73,8595;84,6291;25,3836;72,5537;13,72233;89,4332;43,3482;63,4979;75,3373;22,56178;43,22884;21,5133;19,87942;61,2628;24,12713;17,54194;27,84301;27,64635
8,561;24,555;25,0188;22,3305;27,2394;21,0536;28,4871;24,3523;22,3508;48,0875;25,6626;20,9739;119,4635;56,428;32,6809;46,2804;47,6881;73,8225;62,3201;20,85847;98,0351;18,16119;20,89454;74,8587;85,1881;25,9501;74,5378;13,58394;89,0909;43,3317;66,8124;75,1945;22,74464;43,28891;21,58716;19,86671;60,9978;24,1261;17,29608;28,11335;27,56934
8,632;24,8247;24,6458;22,5171;26,6357;21,1574;28,3889;24,9376;21,8253;45,8119;27,8717;20,8596;120,1553;55,9452;33,293;46,4007;47,6326;74,0203;61,86417;20,64364;101,5984;18,39167;21,40281;75,802;84,1781;26,737;74,2034;13,61921;88,8085;42,8385;70,8784;76,4791;22,19501;42,72702;21,42233;19,74388;61,1556;24,21367;17,39652;27,84212;27,74986
